# vehicle id = 3
# random fix= 0.90337226
# model label  = ACC1
# model category = TIME_CONTINUOUS_MODEL
# model name = Adaptive-Cruise-Control-Model (short name: ACC)
# physical vehicle length (in m) = 6.00
# position x is defined by vehicle front (on the given road segment)
# origin roadsegment id= 1, exit roadsegment id= -1 (not set=-1)
# Route [roadSegments=[RoadSegment [id=2, userId=2, roadLength=2000.0, laneCount=1], RoadSegment [id=3, userId=3, roadLength=500.0, laneCount=2], RoadSegment [id=4, userId=4, roadLength=2500.0, laneCount=1]], name=main, length=5000.0]
#     t[s],    roadId,      lane,      x[m], totalX[m],    v[m/s],  a[m/s^2],aModel[m/s^2], gap[m],   dv[m/s],distToTL[m],fuelFlow[ml/s],frontVehID,slope[rad]
     90.00,         2,         0,     818.0,   1709.78,    21.987,   0.00000,   0.00000,    53.849,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     90.20,         2,         0,     822.4,   1714.18,    21.987,   0.00000,   0.00000,    53.892,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     90.40,         2,         0,     826.8,   1718.58,    21.987,   0.00000,   0.00000,    53.934,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     90.60,         2,         0,     831.2,   1722.97,    21.987,   0.00000,   0.00000,    53.977,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     90.80,         2,         0,     835.6,   1727.37,    21.987,   0.00000,   0.00000,    54.019,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     91.00,         2,         0,     840.0,   1731.77,    21.987,   0.00000,   0.00000,    54.062,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     91.20,         2,         0,     844.4,   1736.17,    21.987,   0.00000,   0.00000,    54.104,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     91.40,         2,         0,     848.8,   1740.56,    21.987,   0.00000,   0.00000,    54.146,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     91.60,         2,         0,     853.2,   1744.96,    21.987,   0.00000,   0.00000,    54.189,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     91.80,         2,         0,     857.6,   1749.36,    21.987,   0.00000,   0.00000,    54.231,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     92.00,         2,         0,     862.0,   1753.75,    21.987,   0.00000,   0.00000,    54.274,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     92.20,         2,         0,     866.4,   1758.15,    21.987,   0.00000,   0.00000,    54.316,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     92.40,         2,         0,     870.7,   1762.55,    21.987,   0.00000,   0.00000,    54.358,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     92.60,         2,         0,     875.1,   1766.95,    21.987,   0.00000,   0.00000,    54.401,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     92.80,         2,         0,     879.5,   1771.34,    21.987,   0.00000,   0.00000,    54.443,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     93.00,         2,         0,     883.9,   1775.74,    21.987,   0.00000,   0.00000,    54.486,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     93.20,         2,         0,     888.3,   1780.14,    21.987,   0.00000,   0.00000,    54.528,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     93.40,         2,         0,     892.7,   1784.54,    21.987,   0.00000,   0.00000,    54.571,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     93.60,         2,         0,     897.1,   1788.93,    21.987,   0.00000,   0.00000,    54.613,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     93.80,         2,         0,     901.5,   1793.33,    21.987,   0.00000,   0.00000,    54.655,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     94.00,         2,         0,     905.9,   1797.73,    21.987,   0.00000,   0.00000,    54.698,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     94.20,         2,         0,     910.3,   1802.12,    21.987,   0.00000,   0.00000,    54.740,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     94.40,         2,         0,     914.7,   1806.52,    21.987,   0.00000,   0.00000,    54.783,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     94.60,         2,         0,     919.1,   1810.92,    21.987,   0.00000,   0.00000,    54.825,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     94.80,         2,         0,     923.5,   1815.32,    21.987,   0.00000,   0.00000,    54.868,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     95.00,         2,         0,     927.9,   1819.71,    21.987,   0.00000,   0.00000,    54.910,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     95.20,         2,         0,     932.3,   1824.11,    21.987,   0.00000,   0.00000,    54.952,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     95.40,         2,         0,     936.7,   1828.51,    21.987,   0.00000,   0.00000,    54.995,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     95.60,         2,         0,     941.1,   1832.91,    21.987,   0.00000,   0.00000,    55.037,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     95.80,         2,         0,     945.5,   1837.30,    21.987,   0.00000,   0.00000,    55.080,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     96.00,         2,         0,     949.9,   1841.70,    21.987,   0.00000,   0.00000,    55.122,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     96.20,         2,         0,     954.3,   1846.10,    21.987,   0.00000,   0.00000,    55.164,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     96.40,         2,         0,     958.7,   1850.50,    21.987,   0.00000,   0.00000,    55.207,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     96.60,         2,         0,     963.1,   1854.89,    21.987,   0.00000,   0.00000,    55.249,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     96.80,         2,         0,     967.5,   1859.29,    21.987,   0.00000,   0.00000,    55.292,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     97.00,         2,         0,     971.9,   1863.69,    21.987,   0.00000,   0.00000,    55.334,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     97.20,         2,         0,     976.3,   1868.08,    21.987,   0.00000,   0.00000,    55.377,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     97.40,         2,         0,     980.7,   1872.48,    21.987,   0.00000,   0.00000,    55.419,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     97.60,         2,         0,     985.1,   1876.88,    21.987,   0.00000,   0.00000,    55.461,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     97.80,         2,         0,     989.5,   1881.28,    21.987,   0.00000,   0.00000,    55.504,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     98.00,         2,         0,     993.9,   1885.67,    21.987,   0.00000,   0.00000,    55.546,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     98.20,         2,         0,     998.3,   1890.07,    21.987,   0.00000,   0.00000,    55.589,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     98.40,         2,         0,    1002.7,   1894.47,    21.987,   0.00000,   0.00000,    55.631,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     98.60,         2,         0,    1007.1,   1898.87,    21.987,   0.00000,   0.00000,    55.673,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     98.80,         2,         0,    1011.5,   1903.26,    21.987,   0.00000,   0.00000,    55.716,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     99.00,         2,         0,    1015.9,   1907.66,    21.987,   0.00000,   0.00000,    55.758,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     99.20,         2,         0,    1020.3,   1912.06,    21.987,   0.00000,   0.00000,    55.801,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     99.40,         2,         0,    1024.7,   1916.46,    21.987,   0.00000,   0.00000,    55.843,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     99.60,         2,         0,    1029.1,   1920.85,    21.987,   0.00000,   0.00000,    55.886,  -0.21209,     -1.00,  1.339721,         2, 0.00000
     99.80,         2,         0,    1033.4,   1925.25,    21.987,   0.00000,   0.00000,    55.928,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    100.00,         2,         0,    1037.8,   1929.65,    21.987,   0.00000,   0.00000,    55.970,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    100.20,         2,         0,    1042.2,   1934.04,    21.987,   0.00000,   0.00000,    56.013,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    100.40,         2,         0,    1046.6,   1938.44,    21.987,   0.00000,   0.00000,    56.055,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    100.60,         2,         0,    1051.0,   1942.84,    21.987,   0.00000,   0.00000,    56.098,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    100.80,         2,         0,    1055.4,   1947.24,    21.987,   0.00000,   0.00000,    56.140,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    101.00,         2,         0,    1059.8,   1951.63,    21.987,   0.00000,   0.00000,    56.182,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    101.20,         2,         0,    1064.2,   1956.03,    21.987,   0.00000,   0.00000,    56.225,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    101.40,         2,         0,    1068.6,   1960.43,    21.987,   0.00000,   0.00000,    56.267,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    101.60,         2,         0,    1073.0,   1964.83,    21.987,   0.00000,   0.00000,    56.310,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    101.80,         2,         0,    1077.4,   1969.22,    21.987,   0.00000,   0.00000,    56.352,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    102.00,         2,         0,    1081.8,   1973.62,    21.987,   0.00000,   0.00000,    56.395,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    102.20,         2,         0,    1086.2,   1978.02,    21.987,   0.00000,   0.00000,    56.437,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    102.40,         2,         0,    1090.6,   1982.41,    21.987,   0.00000,   0.00000,    56.479,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    102.60,         2,         0,    1095.0,   1986.81,    21.987,   0.00000,   0.00000,    56.522,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    102.80,         2,         0,    1099.4,   1991.21,    21.987,   0.00000,   0.00000,    56.564,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    103.00,         2,         0,    1103.8,   1995.61,    21.987,   0.00000,   0.00000,    56.607,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    103.20,         2,         0,    1108.2,   2000.00,    21.987,   0.00000,   0.00000,    56.649,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    103.40,         2,         0,    1112.6,   2004.40,    21.987,   0.00000,   0.00000,    56.692,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    103.60,         2,         0,    1117.0,   2008.80,    21.987,   0.00000,   0.00000,    56.734,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    103.80,         2,         0,    1121.4,   2013.20,    21.987,   0.00000,   0.00000,    56.776,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    104.00,         2,         0,    1125.8,   2017.59,    21.987,   0.00000,   0.00000,    56.819,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    104.20,         2,         0,    1130.2,   2021.99,    21.987,   0.00000,   0.00000,    56.861,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    104.40,         2,         0,    1134.6,   2026.39,    21.987,   0.00000,   0.00000,    56.904,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    104.60,         2,         0,    1139.0,   2030.79,    21.987,   0.00000,   0.00000,    56.946,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    104.80,         2,         0,    1143.4,   2035.18,    21.987,   0.00000,   0.00000,    56.988,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    105.00,         2,         0,    1147.8,   2039.58,    21.987,   0.00000,   0.00000,    57.031,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    105.20,         2,         0,    1152.2,   2043.98,    21.987,   0.00000,   0.00000,    57.073,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    105.40,         2,         0,    1156.6,   2048.37,    21.987,   0.00000,   0.00000,    57.116,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    105.60,         2,         0,    1161.0,   2052.77,    21.987,   0.00000,   0.00000,    57.158,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    105.80,         2,         0,    1165.4,   2057.17,    21.987,   0.00000,   0.00000,    57.201,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    106.00,         2,         0,    1169.8,   2061.57,    21.987,   0.00000,   0.00000,    57.243,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    106.20,         2,         0,    1174.2,   2065.96,    21.987,   0.00000,   0.00000,    57.285,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    106.40,         2,         0,    1178.6,   2070.36,    21.987,   0.00000,   0.00000,    57.328,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    106.60,         2,         0,    1183.0,   2074.76,    21.987,   0.00000,   0.00000,    57.370,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    106.80,         2,         0,    1187.4,   2079.16,    21.987,   0.00000,   0.00000,    57.413,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    107.00,         2,         0,    1191.8,   2083.55,    21.987,   0.00000,   0.00000,    57.455,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    107.20,         2,         0,    1196.2,   2087.95,    21.987,   0.00000,   0.00000,    57.497,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    107.40,         2,         0,    1200.5,   2092.35,    21.987,   0.00000,   0.00000,    57.540,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    107.60,         2,         0,    1204.9,   2096.75,    21.987,   0.00000,   0.00000,    57.582,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    107.80,         2,         0,    1209.3,   2101.14,    21.987,   0.00000,   0.00000,    57.625,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    108.00,         2,         0,    1213.7,   2105.54,    21.987,   0.00000,   0.00000,    57.667,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    108.20,         2,         0,    1218.1,   2109.94,    21.987,   0.00000,   0.00000,    57.710,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    108.40,         2,         0,    1222.5,   2114.33,    21.987,   0.00000,   0.00000,    57.752,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    108.60,         2,         0,    1226.9,   2118.73,    21.987,   0.00000,   0.00000,    57.794,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    108.80,         2,         0,    1231.3,   2123.13,    21.987,   0.00000,   0.00000,    57.837,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    109.00,         2,         0,    1235.7,   2127.53,    21.987,   0.00000,   0.00000,    57.879,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    109.20,         2,         0,    1240.1,   2131.92,    21.987,   0.00000,   0.00000,    57.922,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    109.40,         2,         0,    1244.5,   2136.32,    21.987,   0.00000,   0.00000,    57.964,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    109.60,         2,         0,    1248.9,   2140.72,    21.987,   0.00000,   0.00000,    58.007,  -0.21209,     -1.00,  1.339721,         2, 0.00000
    109.80,         2,         0,    1253.3,   2145.12,    21.987,   0.00000,   0.00000,    58.049,  -0.21053,     -1.00,  1.339721,         2, 0.00000
    110.00,         2,         0,    1257.7,   2149.51,    21.987,   0.00000,   0.00000,    58.090,  -0.19715,     -1.00,  1.339721,         2, 0.00000
    110.20,         2,         0,    1262.1,   2153.91,    21.987,   0.00000,   0.00000,    58.126,  -0.17158,     -1.00,  1.339721,         2, 0.00000
    110.40,         2,         0,    1266.5,   2158.31,    21.987,   0.00000,   0.00000,    58.157,  -0.13346,     -1.00,  1.339721,         2, 0.00000
    110.60,         2,         0,    1270.9,   2162.70,    21.987,   0.00000,   0.00000,    58.179,  -0.08246,     -1.00,  1.339721,         2, 0.00000
    110.80,         2,         0,    1275.3,   2167.10,    21.987,   0.00000,   0.00000,    58.189,  -0.01824,     -1.00,  1.339721,         2, 0.00000
    111.00,         2,         0,    1279.7,   2171.50,    21.987,   0.00000,   0.00000,    58.184,   0.05950,     -1.00,  1.339721,         2, 0.00000
    111.20,         2,         0,    1284.1,   2175.90,    21.987,   0.00000,   0.00000,    58.163,   0.15104,     -1.00,  1.339721,         2, 0.00000
    111.40,         2,         0,    1288.5,   2180.29,    21.987,   0.00000,   0.00000,    58.123,   0.25664,     -1.00,  1.339721,         2, 0.00000
    111.60,         2,         0,    1292.9,   2184.69,    21.987,   0.00000,   0.00000,    58.059,   0.37651,     -1.00,  1.339721,         2, 0.00000
    111.80,         2,         0,    1297.3,   2189.09,    21.987,   0.00000,   0.00000,    57.971,   0.51085,     -1.00,  1.339721,         2, 0.00000
    112.00,         2,         0,    1301.7,   2193.49,    21.987,   0.00000,   0.00000,    57.854,   0.65981,     -1.00,  1.339721,         2, 0.00000
    112.20,         2,         0,    1306.1,   2197.88,    21.987,   0.00000,   0.00000,    57.705,   0.82350,     -1.00,  1.339721,         2, 0.00000
    112.40,         2,         0,    1310.5,   2202.28,    21.987,   0.00000,   0.00000,    57.523,   1.00201,     -1.00,  1.339721,         2, 0.00000
