# Movsim.org example data for fuel consumption modeling # Source: Ostfalia Hochschule - Institute of Traffic Management http://www.ostfalia.de/cms/en/ifvm
#line,Date,Time,TimeDiff,,,,,,,V [ktn],V [km/h],,,,,,,Height [m],,Avg Height [m],Position [m],Position [km],Slope [%],alpha [rad],acc,time [min],v,v
,,,,,,,,,,,,,,,,,,,,,,,,,,,km/h,m/s, Time of day [s],
741,4/22/2009,12:45:04,0.00001157,104504.00,A,"52,155,822",N,"10,324,554",E,2.1,3.8892,196.2,220409,01.0,W,A*1E,7,78,100,78.05,7138.12,7.14,0.00,0,-0.15,12.35,4,1,45904,
742,4/22/2009,12:45:05,0.00001157,104505.00,A,"52,155,817",N,"10,324,548",E,1.8,3.3336,196.6,220409,01.0,W,A*1A,7,78,101,77.81,7139.05,7.14,0.00,0,-0.93,12.37,3,1,45905,
743,4/22/2009,12:45:06,0.00001157,104506.00,A,"52,155,813",N,"10,324,545",E,0.0,0,197.0,220409,01.0,W,A*1E,9,77,101,77.57,7139.05,7.14,0.00,0,0.00,12.38,0,0,45906,
744,4/22/2009,12:45:07,0.00001157,104507.00,A,"52,155,810",N,"10,324,542",E,0.0,0,218.0,220409,01.0,W,A*1F,6,77,97,77.38,7139.05,7.14,0.00,0,0.00,12.40,0,0,45907,
745,4/22/2009,12:45:08,0.00001157,104508.00,A,"52,155,808",N,"10,324,539",E,0.0,0,197.8,220409,01.0,W,A*19,7,77,99,77.19,7139.05,7.14,0.00,0,0.00,12.42,0,0,45908,
746,4/22/2009,12:45:09,0.00001157,104509.00,A,"52,155,803",N,"10,324,536",E,0.0,0,197.8,220409,01.0,W,A*1C,6,77,99,77.05,7139.05,7.14,0.00,0,0.00,12.43,0,0,45909,
747,4/22/2009,12:45:10,0.00001157,104510.00,A,"52,155,798",N,"10,324,534",E,0.0,0,198.0,220409,01.0,W,A*1C,8,77,99,76.90,7139.05,7.14,0.00,0,0.00,12.45,0,0,45910,
748,4/22/2009,12:45:11,0.00001157,104511.00,A,"52,155,796",N,"10,324,532",E,0.0,0,198.4,220409,01.0,W,A*11,6,77,100,76.76,7139.05,7.14,0.00,0,0.00,12.47,0,0,45911,
749,4/22/2009,12:45:12,0.00001157,104512.00,A,"52,155,794",N,"10,324,533",E,0.0,0,198.8,220409,01.0,W,A*1D,6,77,99,76.62,7139.05,7.14,0.00,0,0.00,12.48,0,0,45912,
750,4/22/2009,12:45:13,0.00001157,104513.00,A,"52,155,793",N,"10,324,535",E,0.0,0,000.0,220409,01.0,W,A*15,6,77,100,76.48,7139.05,7.14,0.00,0,0.00,12.50,0,0,45913,
751,4/22/2009,12:45:14,0.00001157,104514.00,A,"52,155,792",N,"10,324,537",E,0.0,0,000.0,220409,01.0,W,A*11,6,76,100,76.33,7139.05,7.14,0.00,0,0.00,12.52,0,0,45914,
752,4/22/2009,12:45:15,0.00001157,104515.00,A,"52,155,789",N,"10,324,543",E,0.0,0,000.0,220409,01.0,W,A*19,6,76,99,76.19,7139.05,7.14,0.00,0,0.00,12.53,0,0,45915,
753,4/22/2009,12:45:16,0.00001157,104516.00,A,"52,155,786",N,"10,324,549",E,0.0,0,000.0,220409,01.0,W,A*1F,6,76,100,76.05,7139.05,7.14,0.00,0,0.00,12.55,0,0,45916,
754,4/22/2009,12:45:17,0.00001157,104517.00,A,"52,155,784",N,"10,324,554",E,0.0,0,000.0,220409,01.0,W,A*10,6,76,100,75.95,7139.05,7.14,0.00,0,0.00,12.57,0,0,45917,
755,4/22/2009,12:45:18,0.00001157,104518.00,A,"52,155,781",N,"10,324,559",E,0.0,0,000.0,220409,01.0,W,A*17,6,76,100,75.86,7139.05,7.14,0.00,0,0.00,12.58,0,0,45918,
756,4/22/2009,12:45:19,0.00001157,104519.00,A,"52,155,780",N,"10,324,563",E,0.0,0,000.0,220409,01.0,W,A*1E,6,76,101,75.76,7139.05,7.14,0.00,0,0.00,12.60,0,0,45919,
757,4/22/2009,12:45:20,0.00001157,104520.00,A,"52,155,778",N,"10,324,567",E,0.0,0,000.0,220409,01.0,W,A*17,7,75,101,75.67,7139.05,7.14,0.00,0,0.00,12.62,0,0,45920,
758,4/22/2009,12:45:21,0.00001157,104521.00,A,"52,155,776",N,"10,324,570",E,0.0,0,000.0,220409,01.0,W,A*1E,7,75,100,75.57,7139.05,7.14,0.00,0,0.00,12.63,0,0,45921,
759,4/22/2009,12:45:22,0.00001157,104522.00,A,"52,155,775",N,"10,324,573",E,0.0,0,197.0,220409,01.0,W,A*12,7,75,100,75.48,7139.05,7.14,0.00,0,0.00,12.65,0,0,45922,
760,4/22/2009,12:45:23,0.00001157,104523.00,A,"52,155,774",N,"10,324,576",E,0.0,0,000.0,220409,01.0,W,A*18,8,75,99,75.38,7139.05,7.14,0.00,0,0.00,12.67,0,0,45923,
761,4/22/2009,12:45:24,0.00001157,104524.00,A,"52,155,773",N,"10,324,578",E,0.0,0,000.0,220409,01.0,W,A*16,7,75,100,75.29,7139.05,7.14,0.00,0,0.00,12.68,0,0,45924,
762,4/22/2009,12:45:25,0.00001157,104525.00,A,"52,155,772",N,"10,324,581",E,0.0,0,000.2,220409,01.0,W,A*12,7,75,99,75.24,7139.05,7.14,0.00,0,0.00,12.70,0,0,45925,
763,4/22/2009,12:45:26,0.00001157,104526.00,A,"52,155,771",N,"10,324,583",E,0.0,0,000.0,220409,01.0,W,A*12,7,75,100,75.19,7139.05,7.14,0.00,0,0.00,12.72,0,0,45926,
764,4/22/2009,12:45:27,0.00001157,104527.00,A,"52,155,771",N,"10,324,585",E,0.0,0,000.0,220409,01.0,W,A*15,7,75,100,75.14,7139.05,7.14,0.00,0,0.00,12.73,0,0,45927,
765,4/22/2009,12:45:28,0.00001157,104528.00,A,"52,155,770",N,"10,324,587",E,0.0,0,193.4,220409,01.0,W,A*16,7,75,100,75.10,7139.05,7.14,0.00,0,0.00,12.75,0,0,45928,
766,4/22/2009,12:45:29,0.00001157,104529.00,A,"52,155,770",N,"10,324,588",E,0.0,0,000.0,220409,01.0,W,A*17,7,75,100,75.10,7139.05,7.14,0.00,0,0.00,12.77,0,0,45929,
767,4/22/2009,12:45:30,0.00001157,104530.00,A,"52,155,770",N,"10,324,589",E,0.0,0,000.2,220409,01.0,W,A*1C,7,75,99,75.10,7139.05,7.14,0.00,0,0.00,12.78,0,0,45930,
768,4/22/2009,12:45:31,0.00001157,104531.00,A,"52,155,771",N,"10,324,589",E,0.0,0,000.0,220409,01.0,W,A*1E,7,75,100,75.14,7139.05,7.14,0.00,0,0.00,12.80,0,0,45931,
769,4/22/2009,12:45:32,0.00001157,104532.00,A,"52,155,771",N,"10,324,590",E,0.0,0,000.0,220409,01.0,W,A*15,6,75,100,75.19,7139.05,7.14,0.00,0,0.00,12.82,0,0,45932,
770,4/22/2009,12:45:33,0.00001157,104533.00,A,"52,155,772",N,"10,324,589",E,0.0,0,000.2,220409,01.0,W,A*1D,6,75,100,75.24,7139.05,7.14,0.00,0,0.00,12.83,0,0,45933,
771,4/22/2009,12:45:34,0.00001157,104534.00,A,"52,155,774",N,"10,324,589",E,0.0,0,000.0,220409,01.0,W,A*1E,7,75,100,75.29,7139.05,7.14,0.00,0,0.00,12.85,0,0,45934,
772,4/22/2009,12:45:35,0.00001157,104535.00,A,"52,155,775",N,"10,324,590",E,0.0,0,000.2,220409,01.0,W,A*14,7,75,100,75.33,7139.05,7.14,0.00,0,0.00,12.87,0,0,45935,
773,4/22/2009,12:45:36,0.00001157,104536.00,A,"52,155,776",N,"10,324,589",E,0.0,0,000.2,220409,01.0,W,A*1C,7,75,100,75.43,7139.05,7.14,0.00,0,0.00,12.88,0,0,45936,
774,4/22/2009,12:45:37,0.00001157,104537.00,A,"52,155,777",N,"10,324,589",E,0.0,0,000.0,220409,01.0,W,A*1E,6,75,100,75.52,7139.05,7.14,0.00,0,0.00,12.90,0,0,45937,
775,4/22/2009,12:45:38,0.00001157,104538.00,A,"52,155,778",N,"10,324,589",E,0.0,0,000.2,220409,01.0,W,A*1C,7,75,100,75.62,7139.05,7.14,0.00,0,0.00,12.92,0,0,45938,
776,4/22/2009,12:45:39,0.00001157,104539.00,A,"52,155,779",N,"10,324,592",E,0.0,0,000.2,220409,01.0,W,A*16,7,76,99,75.71,7139.05,7.14,0.00,0,0.00,12.93,0,0,45939,
777,4/22/2009,12:45:40,0.00001157,104540.00,A,"52,155,779",N,"10,324,593",E,0.0,0,000.0,220409,01.0,W,A*1B,7,76,100,75.81,7139.05,7.14,0.00,0,0.00,12.95,0,0,45940,
778,4/22/2009,12:45:41,0.00001157,104541.00,A,"52,155,780",N,"10,324,593",E,0.0,0,000.0,220409,01.0,W,A*1C,7,76,100,75.90,7139.05,7.14,0.00,0,0.00,12.97,0,0,45941,
779,4/22/2009,12:45:42,0.00001157,104542.00,A,"52,155,781",N,"10,324,594",E,0.0,0,000.0,220409,01.0,W,A*19,7,76,99,76.00,7139.05,7.14,0.00,0,0.00,12.98,0,0,45942,
780,4/22/2009,12:45:43,0.00001157,104543.00,A,"52,155,782",N,"10,324,593",E,0.0,0,000.0,220409,01.0,W,A*1C,7,76,99,76.10,7139.05,7.14,0.00,0,0.00,13.00,0,0,45943,
781,4/22/2009,12:45:44,0.00001157,104544.00,A,"52,155,783",N,"10,324,591",E,0.0,0,000.0,220409,01.0,W,A*18,7,76,100,76.19,7139.05,7.14,0.00,0,0.00,13.02,0,0,45944,
782,4/22/2009,12:45:45,0.00001157,104545.00,A,"52,155,784",N,"10,324,589",E,0.0,0,000.0,220409,01.0,W,A*17,7,76,100,76.29,7139.05,7.14,0.00,0,0.00,13.03,0,0,45945,
783,4/22/2009,12:45:46,0.00001157,104546.00,A,"52,155,785",N,"10,324,587",E,0.0,0,000.2,220409,01.0,W,A*19,7,77,100,76.38,7139.05,7.14,0.00,0,0.00,13.05,0,0,45946,
784,4/22/2009,12:45:47,0.00001157,104547.00,A,"52,155,787",N,"10,324,585",E,0.0,0,000.0,220409,01.0,W,A*1A,7,77,100,76.48,7139.05,7.14,0.00,0,0.00,13.07,0,0,45947,
785,4/22/2009,12:45:48,0.00001157,104548.00,A,"52,155,788",N,"10,324,583",E,0.0,0,000.0,220409,01.0,W,A*1C,7,77,100,76.57,7139.05,7.14,0.00,0,0.00,13.08,0,0,45948,
786,4/22/2009,12:45:49,0.00001157,104549.00,A,"52,155,789",N,"10,324,581",E,0.0,0,194.4,220409,01.0,W,A*16,7,77,100,76.62,7139.05,7.14,0.00,0,0.00,13.10,0,0,45949,
787,4/22/2009,12:45:50,0.00001157,104550.00,A,"52,155,785",N,"10,324,575",E,0.0,0,200.2,220409,01.0,W,A*11,6,77,100,76.62,7139.05,7.14,0.00,0,0.00,13.12,0,0,45950,
788,4/22/2009,12:45:51,0.00001157,104551.00,A,"52,155,773",N,"10,324,564",E,0.0,0,215.8,220409,01.0,W,A*17,7,77,100,76.62,7139.05,7.14,0.00,0,0.00,13.13,0,0,45951,
789,4/22/2009,12:45:52,0.00001157,104552.00,A,"52,155,752",N,"10,324,551",E,0.0,0,193.4,220409,01.0,W,A*10,6,77,100,76.62,7139.05,7.14,0.00,0,5.50,13.15,0,0,45952,
790,4/22/2009,12:45:53,0.00001157,104553.00,A,"52,155,726",N,"10,324,540",E,10.7,19.8164,192.6,220409,01.0,W,A*17,7,77,101,76.57,7144.55,7.14,-0.78,-0.007786511,1.90,13.17,20,6,45953,
791,4/22/2009,12:45:54,0.00001157,104554.00,A,"52,155,690",N,"10,324,526",E,14.4,26.6688,209.0,220409,01.0,W,A*1C,6,77,101,76.52,7151.96,7.15,-0.95,-0.009501581,0.57,13.18,27,7,45954,
792,4/22/2009,12:45:55,0.00001157,104555.00,A,"52,155,648",N,"10,324,511",E,15.5,28.706,189.0,220409,01.0,W,A*17,6,77,100,76.48,7159.93,7.16,-1.00,-0.009981411,0.46,13.20,29,8,45955,
793,4/22/2009,12:45:56,0.00001157,104556.00,A,"52,155,602",N,"10,324,488",E,16.4,30.3728,192.4,220409,01.0,W,A*17,6,77,100,76.43,7168.37,7.17,-0.97,-0.009713203,0.98,13.22,30,8,45956,
794,4/22/2009,12:45:57,0.00001157,104557.00,A,"52,155,553",N,"10,324,461",E,18.3,33.8916,193.6,220409,01.0,W,A*1C,7,77,100,76.33,7177.79,7.18,-0.95,-0.009516577,0.77,13.23,34,9,45957,
795,4/22/2009,12:45:58,0.00001157,104558.00,A,"52,155,500",N,"10,324,433",E,19.8,36.6696,194.6,220409,01.0,W,A*1F,8,77,100,76.19,7187.97,7.19,-0.94,-0.009368554,1.03,13.25,37,10,45958,
796,4/22/2009,12:45:59,0.00001157,104559.00,A,"52,155,443",N,"10,324,404",E,21.8,40.3736,195.4,220409,01.0,W,A*14,8,76,101,76.05,7199.19,7.20,-0.94,-0.009385743,0.21,13.27,40,11,45959,
797,4/22/2009,12:46:00,0.00001157,104600.00,A,"52,155,383",N,"10,324,374",E,22.2,41.1144,214.6,220409,01.0,W,A*11,8,76,101,75.90,7210.61,7.21,-0.95,-0.009458188,0.36,13.28,41,11,45960,
798,4/22/2009,12:46:01,0.00001157,104601.00,A,"52,155,321",N,"10,324,344",E,22.9,42.4108,214.6,220409,01.0,W,A*10,9,76,100,75.81,7222.39,7.22,-0.96,-0.009576732,-0.05,13.30,42,12,45961,
799,4/22/2009,12:46:02,0.00001157,104602.00,A,"52,155,258",N,"10,324,315",E,22.8,42.2256,212.4,220409,01.0,W,A*1D,8,76,100,75.71,7234.12,7.23,-0.94,-0.009440839,0.36,13.32,42,12,45962,
800,4/22/2009,12:46:03,0.00001157,104603.00,A,"52,155,194",N,"10,324,289",E,23.5,43.522,192.4,220409,01.0,W,A*1C,7,75,100,75.62,7246.21,7.25,-0.94,-0.009353737,0.21,13.33,44,12,45963,
801,4/22/2009,12:46:04,0.00001157,104604.00,A,"52,155,128",N,"10,324,267",E,23.9,44.2628,191.8,220409,01.0,W,A*1F,8,75,100,75.52,7258.50,7.26,-0.94,-0.009374329,-0.10,13.35,44,12,45964,
802,4/22/2009,12:46:05,0.00001157,104605.00,A,"52,155,062",N,"10,324,249",E,23.7,43.8924,207.8,220409,01.0,W,A*1F,6,75,100,75.43,7270.69,7.27,-0.90,-0.009022389,-0.15,13.37,44,12,45965,
803,4/22/2009,12:46:06,0.00001157,104606.00,A,"52,154,995",N,"10,324,232",E,23.4,43.3368,188.8,220409,01.0,W,A*17,7,75,100,75.33,7282.73,7.28,-0.96,-0.009624353,-0.98,13.38,43,12,45966,
804,4/22/2009,12:46:07,0.00001157,104607.00,A,"52,154,932",N,"10,324,218",E,21.5,39.818,188.6,220409,01.0,W,A*1E,9,75,101,75.24,7293.79,7.29,-1.03,-0.010275016,0.21,13.40,40,11,45967,
805,4/22/2009,12:46:08,0.00001157,104608.00,A,"52,154,867",N,"10,324,202",E,21.9,40.5588,186.8,220409,01.0,W,A*17,7,74,101,75.10,7305.06,7.31,-1.09,-0.010925442,-0.31,13.42,41,11,45968,
806,4/22/2009,12:46:09,0.00001157,104609.00,A,"52,154,805",N,"10,324,190",E,21.3,39.4476,187.4,220409,01.0,W,A*1D,6,74,100,74.95,7316.02,7.32,-1.12,-0.011189574,-0.26,13.43,39,11,45969,
807,4/22/2009,12:46:10,0.00001157,104610.00,A,"52,154,745",N,"10,324,175",E,20.8,38.5216,187.8,220409,01.0,W,A*13,8,74,100,74.86,7326.72,7.33,-1.14,-0.01142716,-1.23,13.45,39,11,45970,
808,4/22/2009,12:46:11,0.00001157,104611.00,A,"52,154,692",N,"10,324,161",E,18.4,34.0768,189.4,220409,01.0,W,A*19,9,75,100,74.71,7336.18,7.34,-1.16,-0.011598981,-0.31,13.47,34,9,45971,
809,4/22/2009,12:46:12,0.00001157,104612.00,A,"52,154,641",N,"10,324,146",E,17.8,32.9656,190.4,220409,01.0,W,A*1A,7,75,97,74.57,7345.34,7.35,-1.16,-0.011622282,0.67,13.48,33,9,45972,
810,4/22/2009,12:46:13,0.00001157,104613.00,A,"52,154,585",N,"10,324,128",E,19.1,35.3732,189.0,220409,01.0,W,A*13,6,75,100,74.43,7355.17,7.36,-1.17,-0.01165154,-0.10,13.50,35,10,45973,
811,4/22/2009,12:46:14,0.00001157,104614.00,A,"52,154,542",N,"10,324,109",E,18.9,35.0028,209.0,220409,01.0,W,A*1E,6,75,100,74.33,7364.89,7.36,-1.11,-0.011129483,0.26,13.52,35,10,45974,
812,4/22/2009,12:46:15,0.00001157,104615.00,A,"52,154,488",N,"10,324,092",E,19.4,35.9288,188.8,220409,01.0,W,A*15,7,75,100,74.24,7374.87,7.37,-1.10,-0.010991821,0.51,13.53,36,10,45975,
813,4/22/2009,12:46:16,0.00001157,104616.00,A,"52,154,432",N,"10,324,077",E,20.4,37.7808,189.4,220409,01.0,W,A*1B,6,75,101,74.14,7385.36,7.39,-1.03,-0.010269646,0.36,13.55,38,10,45976,
814,4/22/2009,12:46:17,0.00001157,104617.00,A,"52,154,373",N,"10,324,064",E,21.1,39.0772,188.0,220409,01.0,W,A*1B,6,75,100,74.05,7396.22,7.40,-1.00,-0.009952792,0.15,13.57,39,11,45977,
815,4/22/2009,12:46:18,0.00001157,104618.00,A,"52,154,314",N,"10,324,045",E,21.4,39.6328,188.0,220409,01.0,W,A*13,7,74,100,73.90,7407.23,7.41,-0.97,-0.009650528,0.46,13.58,40,11,45978,
816,4/22/2009,12:46:19,0.00001157,104619.00,A,"52,154,252",N,"10,324,032",E,22.3,41.2996,188.0,220409,01.0,W,A*15,6,74,100,73.81,7418.70,7.42,-0.97,-0.009743273,0.51,13.60,41,11,45979,
817,4/22/2009,12:46:20,0.00001157,104620.00,A,"52,154,190",N,"10,324,014",E,23.3,43.1516,188.0,220409,01.0,W,A*17,7,74,101,73.71,7430.69,7.43,-0.99,-0.009876335,0.15,13.62,43,12,45980,
818,4/22/2009,12:46:21,0.00001157,104621.00,A,"52,154,124",N,"10,323,999",E,23.6,43.7072,188.0,220409,01.0,W,A*17,7,73,101,73.62,7442.83,7.44,-1.00,-0.010039982,0.41,13.63,44,12,45981,
819,4/22/2009,12:46:22,0.00001157,104622.00,A,"52,154,056",N,"10,323,983",E,24.4,45.1888,188.0,220409,01.0,W,A*1E,8,73,100,73.48,7455.38,7.46,-1.03,-0.010276072,0.72,13.65,45,13,45982,
820,4/22/2009,12:46:23,0.00001157,104623.00,A,"52,153,985",N,"10,323,967",E,25.8,47.7816,189.4,220409,01.0,W,A*1D,8,73,101,73.33,7468.65,7.47,-1.05,-0.010526795,0.26,13.67,48,13,45983,
821,4/22/2009,12:46:24,0.00001157,104624.00,A,"52,153,915",N,"10,323,949",E,26.3,48.7076,189.8,220409,01.0,W,A*1B,7,73,101,73.19,7482.18,7.48,-1.08,-0.010819234,-0.31,13.68,49,14,45984,
822,4/22/2009,12:46:25,0.00001157,104625.00,A,"52,153,845",N,"10,323,930",E,25.7,47.5964,191.0,220409,01.0,W,A*16,8,73,101,73.05,7495.40,7.50,-1.12,-0.01115631,0.05,13.70,48,13,45985,
823,4/22/2009,12:46:26,0.00001157,104626.00,A,"52,153,776",N,"10,323,910",E,25.8,47.7816,188.8,220409,01.0,W,A*17,7,73,100,72.90,7508.68,7.51,-1.15,-0.011500434,-0.62,13.72,48,13,45986,
824,4/22/2009,12:46:27,0.00001157,104627.00,A,"52,153,708",N,"10,323,890",E,24.6,45.5592,190.4,220409,01.0,W,A*1C,7,73,100,72.76,7521.33,7.52,-1.11,-0.01114288,-0.10,13.73,46,13,45987,
825,4/22/2009,12:46:28,0.00001157,104628.00,A,"52,153,642",N,"10,323,868",E,24.4,45.1888,191.8,220409,01.0,W,A*14,7,72,101,72.57,7533.88,7.53,-1.12,-0.01124212,-0.10,13.75,45,13,45988,
826,4/22/2009,12:46:29,0.00001157,104629.00,A,"52,153,576",N,"10,323,845",E,24.2,44.8184,193.0,220409,01.0,W,A*12,7,72,100,72.43,7546.33,7.55,-1.14,-0.011389666,-0.05,13.77,45,12,45989,
827,4/22/2009,12:46:30,0.00001157,104630.00,A,"52,153,511",N,"10,323,820",E,24.1,44.6332,195.0,220409,01.0,W,A*1D,6,72,100,72.29,7558.73,7.56,-1.15,-0.011545935,0.05,13.78,45,12,45990,
828,4/22/2009,12:46:31,0.00001157,104631.00,A,"52,153,446",N,"10,323,794",E,24.2,44.8184,193.2,220409,01.0,W,A*18,7,72,99,72.14,7571.18,7.57,-1.18,-0.011751134,-0.05,13.80,45,12,45991,
829,4/22/2009,12:46:32,0.00001157,104632.00,A,"52,153,381",N,"10,323,766",E,24.1,44.6332,194.4,220409,01.0,W,A*18,6,72,100,72.05,7583.58,7.58,-1.19,-0.011938043,-0.26,13.82,45,12,45992,
830,4/22/2009,12:46:33,0.00001157,104633.00,A,"52,153,318",N,"10,323,736",E,23.6,43.7072,195.4,220409,01.0,W,A*1D,7,72,100,71.90,7595.72,7.60,-1.17,-0.011742053,-0.26,13.83,44,12,45993,
831,4/22/2009,12:46:34,0.00001157,104634.00,A,"52,153,255",N,"10,323,708",E,23.1,42.7812,195.8,220409,01.0,W,A*14,7,72,101,71.76,7607.60,7.61,-1.15,-0.011513452,-0.36,13.85,43,12,45994,
832,4/22/2009,12:46:35,0.00001157,104635.00,A,"52,153,195",N,"10,323,680",E,22.4,41.4848,197.4,220409,01.0,W,A*11,7,72,100,71.62,7619.13,7.62,-1.13,-0.01128272,-0.41,13.87,41,12,45995,
833,4/22/2009,12:46:36,0.00001157,104636.00,A,"52,153,136",N,"10,323,651",E,21.6,40.0032,195.8,220409,01.0,W,A*18,8,72,101,71.48,7630.24,7.63,-1.11,-0.011069762,-0.36,13.88,40,11,45996,
834,4/22/2009,12:46:37,0.00001157,104637.00,A,"52,153,080",N,"10,323,623",E,20.9,38.7068,197.0,220409,01.0,W,A*14,7,72,101,71.33,7640.99,7.64,-1.13,-0.01131967,-0.26,13.90,39,11,45997,
835,4/22/2009,12:46:38,0.00001157,104638.00,A,"52,153,026",N,"10,323,593",E,20.4,37.7808,200.0,220409,01.0,W,A*1F,6,71,101,71.19,7651.49,7.65,-1.16,-0.011603455,0.15,13.92,38,10,45998,
836,4/22/2009,12:46:39,0.00001157,104639.00,A,"52,152,973",N,"10,323,559",E,20.7,38.3364,201.8,220409,01.0,W,A*1A,9,71,101,71.10,7662.14,7.66,-1.19,-0.011919518,-0.10,13.93,38,11,45999,
837,4/22/2009,12:46:40,0.00001157,104640.00,A,"52,152,921",N,"10,323,521",E,20.5,37.966,201.8,220409,01.0,W,A*1E,8,71,101,71.00,7672.68,7.67,-1.22,-0.012240816,-0.21,13.95,38,11,46000,
838,4/22/2009,12:46:41,0.00001157,104641.00,A,"52,152,869",N,"10,323,484",E,20.1,37.2252,202.2,220409,01.0,W,A*11,9,71,101,70.90,7683.02,7.68,-1.25,-0.012475582,-0.41,13.97,37,10,46001,
839,4/22/2009,12:46:42,0.00001157,104642.00,A,"52,152,820",N,"10,323,450",E,19.3,35.7436,204.0,220409,01.0,W,A*1A,7,71,101,70.81,7692.95,7.69,-1.26,-0.012566778,-0.46,13.98,36,10,46002,
840,4/22/2009,12:46:43,0.00001157,104643.00,A,"52,152,772",N,"10,323,417",E,18.4,34.0768,203.4,220409,01.0,W,A*15,7,70,100,70.67,7702.42,7.70,-1.25,-0.012475582,-0.41,14.00,34,9,46003,
841,4/22/2009,12:46:44,0.00001157,104644.00,A,"52,152,726",N,"10,323,387",E,17.6,32.5952,203.2,220409,01.0,W,A*16,7,70,100,70.52,7711.47,7.71,-1.24,-0.0123857,-0.26,14.02,33,9,46004,
842,4/22/2009,12:46:45,0.00001157,104645.00,A,"52,152,682",N,"10,323,358",E,17.1,31.6692,202.6,220409,01.0,W,A*18,7,70,101,70.38,7720.27,7.72,-1.23,-0.01225328,0.41,14.03,32,9,46005,
843,4/22/2009,12:46:46,0.00001157,104646.00,A,"52,152,638",N,"10,323,330",E,17.9,33.1508,223.6,220409,01.0,W,A*1F,8,70,100,70.24,7729.48,7.73,-1.21,-0.012099282,0.82,14.05,33,9,46006,
844,4/22/2009,12:46:47,0.00001157,104647.00,A,"52,152,590",N,"10,323,297",E,19.5,36.114,204.2,220409,01.0,W,A*10,9,70,100,70.10,7739.51,7.74,-1.19,-0.011860777,1.18,14.07,36,10,46007,
845,4/22/2009,12:46:48,0.00001157,104648.00,A,"52,152,538",N,"10,323,261",E,21.8,40.3736,201.8,220409,01.0,W,A*1D,9,70,101,69.95,7750.72,7.75,-1.11,-0.011103673,0.15,14.08,40,11,46008,
846,4/22/2009,12:46:49,0.00001157,104649.00,A,"52,152,483",N,"10,323,221",E,22.1,40.9292,203.0,220409,01.0,W,A*19,9,70,101,69.86,7762.09,7.76,-0.99,-0.009892672,0.26,14.10,41,11,46009,
847,4/22/2009,12:46:50,0.00001157,104650.00,A,"52,152,426",N,"10,323,178",E,22.6,41.8552,227.0,220409,01.0,W,A*10,8,70,100,69.76,7773.72,7.77,-0.83,-0.008301515,0.00,14.12,42,12,46010,
848,4/22/2009,12:46:51,0.00001157,104651.00,A,"52,152,370",N,"10,323,134",E,22.6,41.8552,204.8,220409,01.0,W,A*14,9,70,101,69.67,7785.34,7.79,-0.68,-0.006826742,0.36,14.13,42,12,46011,
849,4/22/2009,12:46:52,0.00001157,104652.00,A,"52,152,313",N,"10,323,086",E,23.3,43.1516,206.8,220409,01.0,W,A*1C,8,70,100,69.57,7797.33,7.80,-0.55,-0.005470171,0.31,14.15,43,12,46012,
850,4/22/2009,12:46:53,0.00001157,104653.00,A,"52,152,256",N,"10,323,033",E,23.9,44.2628,210.8,220409,01.0,W,A*1E,10,69,100,69.48,7809.63,7.81,-0.42,-0.004217888,0.26,14.17,44,12,46013,
851,4/22/2009,12:46:54,0.00001157,104654.00,A,"52,152,197",N,"10,322,976",E,24.4,45.1888,211.8,220409,01.0,W,A*15,9,69,100,69.43,7822.18,7.82,-0.34,-0.003389231,0.26,14.18,45,13,46014,
852,4/22/2009,12:46:55,0.00001157,104655.00,A,"52,152,140",N,"10,322,913",E,24.9,46.1148,213.2,220409,01.0,W,A*18,10,69,101,69.43,7834.99,7.83,-0.26,-0.002593862,0.26,14.20,46,13,46015,
853,4/22/2009,12:46:56,0.00001157,104656.00,A,"52,152,082",N,"10,322,846",E,25.4,47.0408,216.0,220409,01.0,W,A*1E,8,69,101,69.43,7848.06,7.85,-0.18,-0.001824998,0.26,14.22,47,13,46016,
854,4/22/2009,12:46:57,0.00001157,104657.00,A,"52,152,024",N,"10,322,776",E,25.9,47.9668,215.2,220409,01.0,W,A*13,10,69,101,69.43,7861.38,7.86,-0.07,-0.000723439,0.21,14.23,48,13,46017,
855,4/22/2009,12:46:58,0.00001157,104658.00,A,"52,151,966",N,"10,322,703",E,26.3,48.7076,218.2,220409,01.0,W,A*16,9,69,100,69.43,7874.91,7.87,0.04,0.000359193,0.10,14.25,49,14,46018,
856,4/22/2009,12:46:59,0.00001157,104659.00,A,"52,151,909",N,"10,322,626",E,26.5,49.078,219.0,220409,01.0,W,A*1D,8,69,100,69.43,7888.54,7.89,0.14,0.001429007,0.05,14.27,49,14,46019,
857,4/22/2009,12:47:00,0.00001157,104700.00,A,"52,151,852",N,"10,322,546",E,26.6,49.2632,222.4,220409,01.0,W,A*15,8,69,100,69.43,7902.23,7.90,0.21,0.002135268,-0.10,14.28,49,14,46020,
858,4/22/2009,12:47:01,0.00001157,104701.00,A,"52,151,798",N,"10,322,465",E,26.4,48.8928,222.8,220409,01.0,W,A*13,8,69,100,69.43,7915.81,7.92,0.28,0.002842649,-0.41,14.30,49,14,46021,
859,4/22/2009,12:47:02,0.00001157,104702.00,A,"52,151,746",N,"10,322,383",E,25.6,47.4112,248.6,220409,01.0,W,A*1F,7,69,101,69.48,7928.98,7.93,0.39,0.00391314,0.05,14.32,47,13,46022,
